172e0c21-d044-4d2b-af98-1678b8c54621,0.601099,2018-06-08 17:04:43 +0200 CEST
a1413537-e1c7-4f1f-a3c1-097e7a43dcf5,40.328385,2018-06-11 20:09:39 +0200 CEST
8b4ea0b2-efde-4d79-96dd-f83d1d5b3be6,60.615622,2018-07-14 17:15:13 +0200 CEST
04b496ff-09db-4f41-b6f4-0a4ddb52f901,3.500809,2018-07-18 08:17:02 +0200 CEST
eccf9ec6-a67f-49c0-883c-298f866a51bd,0.832740,2018-10-19 03:23:09 +0200 CEST
65d204cc-fd6d-4827-a1db-8fc1a2c9be91,59.209010,2018-07-15 15:43:07 +0200 CEST
2dc462e1-d2f1-43f2-ad87-55f24301b4f0,81.642044,2018-10-30 03:39:59 +0100 CET
22e01482-a467-4af9-b0f9-d6aa9aa8142f,46.142104,2018-06-30 00:30:44 +0200 CEST
682cbf5b-3cfb-4b60-ba61-51c1f572ed69,3.162069,2018-08-27 07:35:29 +0200 CEST
898599c9-b7cd-40da-a198-6f59c6b274cd,25.381989,2018-06-05 11:26:39 +0200 CEST
ef216126-b698-4382-a676-4487183ca062,25.160554,2018-09-15 01:58:34 +0200 CEST
90a39075-a3c5-4abd-b3da-ed0b7141c05a,59.486432,2018-08-05 07:03:16 +0200 CEST
0de6ce6c-374b-4379-a5db-c5294cbbb1c9,69.552203,2018-07-09 06:49:03 +0200 CEST
e525a1b5-250c-492c-a9b7-ae72edff4aeb,54.174445,2018-07-04 18:49:48 +0200 CEST
f7550224-8416-4f1d-adcb-7fddc57ccbe2,75.213386,2018-09-06 03:28:20 +0200 CEST
53032cc4-fbee-4bf1-873e-39a5b6b6661a,75.451889,2018-07-03 01:36:48 +0200 CEST
33005b94-4767-4315-8df2-52d6c4575b0e,35.931055,2018-06-28 19:15:35 +0200 CEST
932e04ae-3384-4b10-beb3-71d275927f9a,23.605498,2018-09-26 04:58:22 +0200 CEST
972c4998-c9b6-46a9-8daf-3d96b70efd14,50.115313,2018-07-07 14:19:07 +0200 CEST
30860620-89b3-4f28-9e49-b050fae261d1,3.055539,2018-07-17 21:52:09 +0200 CEST
81a4b1bb-aed8-4400-a136-afab1c29c625,59.164148,2018-06-17 20:48:58 +0200 CEST
1a97c3e9-1ba9-4de6-b56f-4323d5d086a1,57.444032,2018-08-16 04:21:15 +0200 CEST
3f36959f-8481-408e-bbb0-e624abfb0e0c,41.499799,2018-07-28 19:00:49 +0200 CEST
6f23dc00-fef7-44b9-bd76-4446bec92c95,49.440356,2018-08-11 19:38:24 +0200 CEST
4f18fe7c-b3ce-425d-8473-e515e357fccb,79.832389,2018-08-21 22:09:34 +0200 CEST
76ffc652-3404-4caf-90c9-f8d392422525,78.422828,2018-09-10 08:21:40 +0200 CEST
9705697e-d74f-4751-81e9-f736581636b1,13.519657,2018-09-20 22:16:29 +0200 CEST
a1f85d52-e0d6-4acf-bd68-d7c0ecd4fb2f,74.125674,2018-08-27 12:33:56 +0200 CEST
e50231fa-3033-4839-8eab-bc5065b4f6e1,10.334268,2018-07-24 05:05:01 +0200 CEST
d3295089-6424-42ff-811c-ba961f109bab,10.468115,2018-09-16 03:21:24 +0200 CEST
52da84c9-4600-49f3-bd2b-6eb6dfe8eb1e,8.127122,2018-09-25 18:17:59 +0200 CEST
5fdd9cf5-c031-4c3b-a5b8-ddef1b541a3b,16.427284,2018-06-08 21:16:15 +0200 CEST
fa6b5a1e-0c6a-4fce-ad9c-3d0d1dde3684,32.633632,2018-09-27 10:44:57 +0200 CEST
4a91abc1-36ef-4f19-ad86-ec7b60938a93,57.321194,2018-09-21 03:32:45 +0200 CEST
0af7b241-9b63-42ec-bf1d-f6e77a2fee61,68.591217,2018-09-25 07:43:30 +0200 CEST
f44776b7-eac0-40b0-8220-124e9d4065c8,52.711501,2018-09-13 03:10:47 +0200 CEST
d26a220c-e923-451d-9dcb-2f402744eb3b,71.792835,2018-09-26 22:00:28 +0200 CEST
ba62b208-2033-46d4-9c8b-705ca1ac9519,1.825537,2018-08-29 02:07:16 +0200 CEST
3a291028-d62f-40cf-be76-264a5a0be429,10.299170,2018-10-25 11:16:29 +0200 CEST
a78d3f9d-ac90-4269-b394-41c33b635f67,82.740863,2018-08-27 07:26:58 +0200 CEST
87b3a1b4-27ad-4318-8c47-b86079f96636,34.792129,2018-08-18 08:35:12 +0200 CEST
1c3e77a2-5f48-487d-a15b-19d21d5e9055,22.078056,2018-07-23 14:55:49 +0200 CEST
c662fdaa-b858-430a-9b9b-a96b94895a69,40.535946,2018-07-30 19:20:50 +0200 CEST
8380695a-38ae-4589-98b6-ac6bafb33163,17.325193,2018-07-01 00:05:50 +0200 CEST
b24095ab-95d6-4040-a012-0844bc97b98a,82.887449,2018-07-26 21:18:00 +0200 CEST
8973f597-96d8-4500-9339-016fea715247,6.310767,2018-08-16 17:07:30 +0200 CEST
e79379d1-fb46-451c-9834-b3e4de1a7d23,41.477689,2018-07-02 01:10:40 +0200 CEST
e58096ca-4ea6-4fae-9d7d-1e8df48815e8,78.195994,2018-09-08 21:51:54 +0200 CEST
57830f72-4494-4e22-9cc6-c621df540597,5.870040,2018-09-06 01:20:09 +0200 CEST
94fc1ae2-9b52-4b41-a714-199b52ef2513,25.488308,2018-06-08 10:33:20 +0200 CEST
f1bfe023-dcf5-4685-b23b-437206eee0ed,97.402552,2018-08-18 20:13:53 +0200 CEST
d5f54202-d090-4be4-b5fa-8c2b347813d7,2.691535,2018-10-16 20:58:33 +0200 CEST
41105d03-b9ab-496c-97e9-d31fb0d7d796,9.795882,2018-09-19 14:38:25 +0200 CEST
9306d41f-d7ac-4d6f-b064-c5aca96563b1,31.567017,2018-10-23 19:00:17 +0200 CEST
68874ee1-932e-4167-aab0-06ce9aa6554d,49.005943,2018-08-21 12:48:40 +0200 CEST
f818dfa5-d658-4824-859a-535b30779eb1,67.363405,2018-10-23 00:32:31 +0200 CEST
df96f046-7ebd-4f53-8f32-9e98b30a5183,90.082363,2018-07-01 06:43:10 +0200 CEST
2ac57448-bab4-456c-8148-04991a205aea,32.307495,2018-09-08 18:30:11 +0200 CEST
0da2428e-7617-4834-ad0c-546f500a5e47,40.372994,2018-07-31 16:46:58 +0200 CEST
98ccb954-cb42-4324-8ce9-8f1956a520a5,64.699115,2018-09-18 13:04:02 +0200 CEST
116da4af-7dc3-4b6e-99a3-a8e031c899d7,34.322897,2018-09-30 17:49:27 +0200 CEST
4204d623-46e8-4a3f-90f7-b037a643ef22,24.052767,2018-07-27 23:58:29 +0200 CEST
836f623e-c730-4c8a-b6d9-22d81b1cdf51,4.105800,2018-06-01 13:49:46 +0200 CEST
4b7b9412-d873-41d7-b61f-2c9c7f13c23d,62.789453,2018-06-09 06:32:56 +0200 CEST
e2e94ecd-65d2-4622-b81a-3d667ab0523a,7.754989,2018-10-12 16:33:48 +0200 CEST
eb2946f1-027b-4804-adc6-90020f396ebe,88.050570,2018-10-14 09:51:55 +0200 CEST
08357601-f676-4e3f-9f4f-4a48309ef9c6,84.833901,2018-10-29 12:25:54 +0100 CET
969c1062-f5cf-4c7a-a33b-8d1a9b9bfd3c,25.198138,2018-07-31 21:55:58 +0200 CEST
72bc7d5f-72a3-4cdb-bd27-6094bb7f6382,8.012451,2018-08-05 18:07:20 +0200 CEST
36936d25-991c-424d-ac9a-a1ee138401ee,63.137037,2018-10-27 18:57:32 +0200 CEST
580c85e9-4105-4dff-b8d9-9adee019a4a6,63.402741,2018-09-22 09:40:59 +0200 CEST
00ac5e96-d1a2-4248-baaf-d32974717329,2.024582,2018-09-18 06:21:54 +0200 CEST
6be29be5-a9d0-4bcd-a11b-f4f065648a98,7.387804,2018-07-31 10:40:05 +0200 CEST
67f844a3-3290-4071-964b-d4d2c8bb4a54,65.111788,2018-07-09 09:11:06 +0200 CEST
edb727f3-70e6-49c7-b953-83fb8ca37941,83.571433,2018-07-16 15:08:53 +0200 CEST
646a7c71-a955-41cb-a0eb-912030f54832,66.325552,2018-08-23 14:13:57 +0200 CEST
1593503b-dfd4-4575-861b-2115b3373670,31.430247,2018-07-11 21:11:02 +0200 CEST
b4a791d5-5595-49be-8d53-9caefe9eb3ee,96.727532,2018-06-23 04:47:44 +0200 CEST
1ad7f497-9913-4d84-b9e5-a37a24902cf7,31.334593,2018-07-24 16:17:27 +0200 CEST
e3078841-892a-4b46-8d21-a41767394e80,42.053055,2018-09-10 01:21:51 +0200 CEST
3232dba4-f649-4eec-aed5-2d5d57ac2762,40.999972,2018-07-09 04:23:32 +0200 CEST
19cfbdaf-4a1a-42bf-9d53-801a36825b4b,95.840639,2018-08-15 10:17:21 +0200 CEST
ab4b3892-d7bb-48f9-ae69-28e553c53e63,79.281811,2018-07-22 17:08:48 +0200 CEST
549ec408-a565-4fb2-b297-008fef07aba4,2.059778,2018-08-07 20:24:16 +0200 CEST
9f313eb0-1b94-46fa-92b0-09ff7944d382,90.529997,2018-07-22 12:41:07 +0200 CEST
ad5865ee-75f0-4932-97e2-d3359cba4018,4.818557,2018-06-22 07:29:17 +0200 CEST
6920b04c-9799-4761-ad9c-da2c628da675,35.144582,2018-09-07 12:17:17 +0200 CEST
ec06f1e5-2f57-4213-983f-7377d749b3e4,84.082771,2018-07-23 14:07:24 +0200 CEST
56c200e2-bf68-4311-a814-83a80841a366,12.917952,2018-09-12 01:16:29 +0200 CEST
a1df91ed-ee4f-41db-b200-72ef36fa89c1,83.585530,2018-09-24 05:46:49 +0200 CEST
8de82da1-e34a-4b67-a565-806dac90ec56,1.313896,2018-09-02 04:49:59 +0200 CEST
5c77501f-7a7f-4281-9073-be35784909f5,37.373107,2018-07-22 09:53:49 +0200 CEST
f43af45a-7630-461d-933a-0ca1ecf3b025,64.516640,2018-07-18 08:00:25 +0200 CEST
6f985884-e9f7-4f28-aea8-95d2fd5ff65d,79.227415,2018-07-11 16:58:13 +0200 CEST
2dbace50-3c9b-4b0c-976f-6b491d48d971,35.045613,2018-10-02 14:30:24 +0200 CEST
a05b982e-7a1c-41e5-952b-d71a1195df52,82.307139,2018-08-25 05:17:41 +0200 CEST
95391a0e-351b-4b04-9778-a290671c69e0,60.139868,2018-08-19 09:25:31 +0200 CEST
f34855a3-2f54-445c-961f-4edb24ddb2b0,41.680629,2018-08-19 00:18:37 +0200 CEST
62f8c969-ed8c-4928-a70e-8400def9ac97,91.209983,2018-09-18 01:22:36 +0200 CEST
8b8dbfbd-8ed3-4f80-bae8-762d374542cc,23.315854,2018-07-05 06:07:03 +0200 CEST
3d3e49c6-ccf4-45ec-ac2b-c6e3fa98cb3d,35.433592,2018-07-17 15:50:34 +0200 CEST
fc3c1dc6-6f34-40fe-8f36-760a2284ff0d,30.763122,2018-10-21 19:56:06 +0200 CEST
481a3d1d-710b-41e5-88ef-35573442bd16,67.333315,2018-08-15 03:39:36 +0200 CEST
ef714bf8-7904-461b-9006-a26f44889852,96.334213,2018-08-20 05:07:54 +0200 CEST
d2ddae0c-9f7e-41ab-8dac-854572632f97,80.899741,2018-09-23 19:06:56 +0200 CEST
81179c45-ffca-452d-a26c-2d18b8aa9884,94.804761,2018-10-12 05:24:44 +0200 CEST
92dc8cd0-d845-4126-ac8d-e5a3bbaf6098,95.351583,2018-10-07 18:40:37 +0200 CEST
20197f3d-22db-4b6b-bff6-bb92aae4aa28,18.609210,2018-08-06 08:00:17 +0200 CEST
5b3edd4b-93d6-4ec2-aca0-c3f3d725a233,83.216921,2018-08-17 23:08:01 +0200 CEST
b565d9b2-0d61-4850-8010-bb89a6296403,85.610614,2018-08-26 04:01:18 +0200 CEST
2f8263b8-dd8a-4108-859a-29c91e4d7734,27.749054,2018-06-30 07:10:24 +0200 CEST
0df49620-cfb2-41fd-9322-52decd95dfab,91.025760,2018-07-21 23:44:03 +0200 CEST
2b805c5f-44cb-41b5-9209-521ea640f898,50.138997,2018-10-06 04:24:06 +0200 CEST
16537143-f099-4744-b8f0-e23be544a101,97.602783,2018-08-20 04:48:20 +0200 CEST
ce06860d-6b23-46a3-b440-45048c4fc2ee,5.024325,2018-06-20 04:53:34 +0200 CEST
233ea90a-c99d-4a2a-a8a1-3f6193aa9400,95.217066,2018-10-04 23:26:18 +0200 CEST
c396bd04-01eb-4165-a68a-37debcea52e1,53.834415,2018-09-26 20:37:40 +0200 CEST
3a91ab58-95ed-4ce4-9c0f-4bd041e1c316,86.591653,2018-06-03 15:58:03 +0200 CEST
357436b7-391a-4f5c-83ee-1b3ff1caca37,58.086887,2018-07-21 23:42:29 +0200 CEST
3b457d97-1060-450d-8449-b6208d9c6994,55.308738,2018-07-14 20:45:12 +0200 CEST
c6c6f634-1108-4d10-87d4-9a2098e6b2c8,51.256116,2018-09-13 09:01:45 +0200 CEST
9af14ef5-1273-4dd4-817e-c4eab3e1dd2f,49.359465,2018-10-14 08:29:24 +0200 CEST
f9912a19-11bb-47dd-9bb9-2ecde4219432,26.654696,2018-07-09 14:43:09 +0200 CEST
bf66687d-6115-4e6f-b113-850392608714,37.494348,2018-09-08 17:25:39 +0200 CEST
c31a3f31-a5bb-41a5-82b7-a62072722075,41.896533,2018-08-17 16:08:07 +0200 CEST
dc6bb08c-2351-46ef-9d97-091f29c65f33,90.216867,2018-10-03 00:32:01 +0200 CEST
bc2ce203-44ce-4e2f-92d5-e8eeecca4d24,27.791796,2018-06-20 21:05:00 +0200 CEST
f2c32b91-bf5c-4b57-b241-15c616e612d6,85.624345,2018-09-10 15:33:31 +0200 CEST
9e9bbe0e-6444-4688-895c-8de597e20fb3,98.919187,2018-07-09 19:31:16 +0200 CEST
fe51841e-85f4-45f6-9852-e28e656dcbfe,17.550583,2018-10-30 21:53:52 +0100 CET
d4c88a2d-328d-4e66-b692-330663769904,53.601747,2018-09-04 12:56:44 +0200 CEST
0042fcdc-f0d4-4960-8096-edc8db29c020,81.461603,2018-06-11 20:38:10 +0200 CEST
8376ba70-27be-4d71-9f8c-d60c7904b028,26.129292,2018-08-12 17:19:30 +0200 CEST
c9b3abab-2d88-4a18-bbe5-48f53131e429,33.875135,2018-09-27 06:12:16 +0200 CEST
4fda1661-4ee6-4704-8d7a-9b4d294ec303,1.035294,2018-09-18 13:51:51 +0200 CEST
52192601-c516-4c82-ade7-b979a30eec2b,23.381093,2018-09-26 16:38:33 +0200 CEST
50afe65f-a44c-44f0-868a-5b64cdd69c3f,95.021275,2018-08-01 21:57:03 +0200 CEST
62456267-ad15-47b1-bc0a-7b784755c594,96.282977,2018-06-30 04:22:05 +0200 CEST
f0974cd8-998a-42d1-b248-0e0581f32003,71.424297,2018-09-10 22:44:42 +0200 CEST
7b7b40d0-5efd-4995-8cdd-c6263cec704c,41.079068,2018-08-02 15:03:07 +0200 CEST
fb846fbf-eae9-4e39-b0c1-718c2731f95a,35.105731,2018-06-29 01:43:35 +0200 CEST
c0e8d765-671b-447c-a89c-017f3d6ac43b,59.977959,2018-09-30 20:45:05 +0200 CEST
ea2e90c7-4054-4c21-9484-15818756cd19,83.377515,2018-09-19 17:57:07 +0200 CEST
3d5e3edf-4c5d-4776-a0b1-814130672a44,93.705568,2018-10-12 18:11:57 +0200 CEST
cb380ee8-081d-4d7b-8b8c-4964ba99bf65,72.185138,2018-07-19 05:54:09 +0200 CEST
485930fb-fb5f-4c3e-bbc7-fdc58618f712,45.317808,2018-08-01 07:53:28 +0200 CEST
16651d7b-752b-4846-921a-185bfdc0b102,47.539335,2018-09-23 13:11:24 +0200 CEST
5d7910a1-34f6-407b-b4ec-f28dd02d3f7c,36.583865,2018-07-04 07:53:58 +0200 CEST
76bfbea1-ae1b-4baf-ba7b-1c1c4240d3b5,5.310507,2018-08-19 09:32:27 +0200 CEST
b8ada0cb-287b-4a94-8183-4ff0cf16974e,75.755103,2018-07-23 17:13:40 +0200 CEST
7f3f8d5e-632d-4830-880f-102d69504d0a,22.528336,2018-09-20 17:28:35 +0200 CEST
772d65f9-ea3b-4c20-8bff-5204c4c3554d,39.419281,2018-06-29 01:33:33 +0200 CEST
8c363aa9-995c-4285-bea9-58dc605974cd,15.436221,2018-10-01 02:02:09 +0200 CEST
eead8b81-f2f4-4733-b4bb-1a2f1b9343f9,76.687779,2018-10-19 23:35:07 +0200 CEST
50b8db4f-1589-46cc-b34f-4b334eb5e8af,45.843903,2018-06-29 11:12:43 +0200 CEST
9ebb79cc-b868-4f5e-8873-87f79f2e176e,8.701863,2018-07-21 06:58:44 +0200 CEST
679c608d-b6c0-4215-a09f-73a7c689dc23,27.041669,2018-10-30 05:43:45 +0100 CET
662c3a93-6bb3-4bdd-92fc-c17d36e275ea,10.402529,2018-08-04 18:55:50 +0200 CEST
38901157-d7c7-4cd2-9857-d396bbad21a7,16.382795,2018-07-30 12:20:49 +0200 CEST
f477c45c-4a76-458c-9335-3d6aa97807dc,63.350346,2018-08-05 00:05:46 +0200 CEST
da08d1b5-083a-4363-b6da-3cc714fa1966,96.768397,2018-10-02 13:02:48 +0200 CEST
c2a0a903-08d3-45f9-9f08-c18aeb3541c0,34.182110,2018-06-07 04:53:39 +0200 CEST
e4996cc6-b56e-4480-ba4b-6dd2db78a855,83.835986,2018-10-25 13:19:54 +0200 CEST
d71c5fd4-8d43-4f18-b1d0-366a6da29e28,50.495859,2018-10-03 08:07:59 +0200 CEST
e6e37979-32d0-4138-a14f-31a33bb95354,46.599279,2018-07-31 03:52:58 +0200 CEST
249a3df4-9741-4eea-8820-e4bd20e9aa04,74.548022,2018-08-14 04:43:35 +0200 CEST
2f6136dd-c8c8-4e50-8280-d4d4b7f49411,25.255069,2018-06-07 09:49:03 +0200 CEST
e68f452b-3345-4d7f-b6c5-59232b078cc8,42.687184,2018-09-14 10:23:40 +0200 CEST
2abbf4d5-9475-4fcf-9e29-54cc3c500abc,65.873559,2018-07-20 06:40:30 +0200 CEST
f8df4412-e53f-4081-8046-81ade518aec0,63.878854,2018-08-18 03:10:32 +0200 CEST
c6a4776c-9f06-4ed4-a4c3-1b02b8d24772,39.023370,2018-10-07 12:57:39 +0200 CEST
be86cd78-a90e-4492-9ea6-b9352adc8efe,13.116936,2018-08-20 09:12:54 +0200 CEST
f803b18f-b2f5-4fb6-ac63-9b6f6bf50fd6,51.402681,2018-06-27 20:23:48 +0200 CEST
27ad0e97-dcb3-47ca-8184-39de0802038a,99.463603,2018-10-13 23:33:03 +0200 CEST
e1e93c59-6ede-4008-876a-b4a0f18ad817,72.881874,2018-06-19 10:12:24 +0200 CEST
989a0ce7-3d30-4b4a-bab1-01f009caaec2,51.669644,2018-09-04 03:58:40 +0200 CEST
67244496-df56-491e-b6e3-44ad92b3bca8,54.810182,2018-10-16 23:52:10 +0200 CEST
75290623-ad91-435f-9769-eb57ef757e48,29.717129,2018-07-11 22:20:55 +0200 CEST
f7442d57-96d9-409b-93d9-4ddf55096e9e,14.649899,2018-08-26 01:14:22 +0200 CEST
8048843b-46ba-49db-b335-8986e8443a5c,63.337582,2018-09-28 11:34:36 +0200 CEST
1926d5c0-abd7-45b1-9ebc-79a619789d7c,0.690378,2018-10-22 00:38:48 +0200 CEST
249c11bd-6e16-4c9c-8699-ad6a381e2000,88.840917,2018-10-26 08:44:47 +0200 CEST
95173353-8956-43d0-914f-77e0559b4a27,59.839968,2018-06-19 20:32:34 +0200 CEST
6646fd3b-fcb4-4e4c-b6b1-656f3382b5b0,83.077429,2018-05-31 09:08:23 +0200 CEST
3e26b3ae-5223-47c0-b327-1aaf81094246,7.107219,2018-07-04 23:37:23 +0200 CEST
cdc0359c-1a14-45f5-9787-55dcf9c52433,33.917267,2018-08-05 04:44:44 +0200 CEST
9e4e8d51-e84a-4cd4-a9d6-33874550891c,62.112501,2018-10-23 12:18:22 +0200 CEST
e5f40cf4-0727-4201-9692-106b730bba53,32.835857,2018-07-16 08:03:45 +0200 CEST
1f448f8f-8a13-4738-aa5d-73abf0ad5f76,8.922386,2018-10-18 22:07:23 +0200 CEST
9df1fafe-16b6-4b1e-bef4-0fe245d16249,68.928657,2018-09-11 07:02:53 +0200 CEST
54bf4b5b-2e87-4841-b507-9187344fc3b8,2.750941,2018-06-05 21:35:17 +0200 CEST
a9b83468-ec40-4fb7-acb8-947beed14a6f,8.331538,2018-10-19 08:16:58 +0200 CEST
5c9da5ae-4cc6-4adb-b973-a325c71515eb,23.281803,2018-07-18 19:12:02 +0200 CEST
bcf39c09-7ce1-48ad-b8c5-d24b9d7f7508,27.604863,2018-09-24 11:17:52 +0200 CEST
2928fb81-efd9-4aa4-ae0d-f367275490a1,66.368999,2018-06-02 22:14:59 +0200 CEST
32c136e4-bde2-443e-bdea-3586dcadb5ee,96.891647,2018-08-28 14:31:15 +0200 CEST
192bd376-061e-4e8f-9802-e5d20f1cac60,36.789586,2018-06-04 17:01:10 +0200 CEST
38f4263f-d374-4eca-8569-dfe66c251b5e,21.054132,2018-10-03 06:36:15 +0200 CEST
a8349e77-0903-4734-a3d0-a6b5da67bf75,76.771590,2018-10-15 01:36:12 +0200 CEST
adfb03b0-e5c2-46d4-a13e-0376f41d0c9c,29.182598,2018-10-02 19:32:28 +0200 CEST
b93c748a-af2b-4ec3-b85a-b0061f030edb,45.521681,2018-06-14 21:35:25 +0200 CEST
ea3d4d3f-b34e-4d25-9186-11f6ae2e36fe,39.241658,2018-06-02 02:28:14 +0200 CEST
5fd88eb7-24e8-4f25-99da-69b35bc50049,1.298704,2018-06-03 00:52:30 +0200 CEST
aad62062-7eb2-4349-9f03-7de9236ccb3a,0.996461,2018-08-06 18:41:35 +0200 CEST
2dbdceaa-3fc7-4b69-800f-301144f174c2,24.203279,2018-08-23 08:48:58 +0200 CEST
f76509bc-a9ad-4bd6-9dee-f59a88acbbf8,79.429426,2018-07-15 06:34:41 +0200 CEST
4392e886-6a59-4d68-ac1b-07b676b08d9d,44.317420,2018-06-14 19:17:20 +0200 CEST
881f839b-2f4c-4743-be2e-8a66a3f2da83,78.520856,2018-08-07 04:52:22 +0200 CEST
150f9249-110f-48a9-9efa-85b6504c719e,10.712585,2018-08-16 23:36:31 +0200 CEST
70e1f323-4368-4e80-a440-84e11e3f45f6,16.845722,2018-07-29 23:34:31 +0200 CEST
3fdf3482-5210-4f62-a3cb-1ce3a8b333fc,12.603087,2018-06-06 04:20:53 +0200 CEST
